x0	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	L
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	D U D1 D2 L1 L2
																				class
0.0	-0.0116279069334268570	-0.0175948590040206909	-0.0278457775712013245	-0.0146878827363252640	-0.0087209306657314301	-0.0307527538388967514	-0.0514075905084609985	-0.0469706244766712189	-0.0558445528149604797	-0.0749694034457206726	-0.0896572843194007874	-0.0970012247562408447	-0.1132190972566604614	-0.1205630376935005188	-0.1234700158238410950	-0.1234700158238410950	-0.1101591214537620544	-0.1145960837602615356	-0.10725214332342147827	L1
0.0	0.0029154520016163588	-0.0087463557720184326	-0.0147307040169835091	-0.0250115077942609787	-0.0118152527138590813	-0.0058309040032327175	-0.0279269609600305557	-0.0486420132219791412	-0.0441921129822731018	-0.0530919134616851807	-0.0722725167870521545	-0.0870032235980033875	-0.0943685770034790039	-0.1106337234377861023	-0.1179990768432617188	-0.1209145337343215942	-0.1209145337343215942	-0.1075648292899131775	-0.11201473325490951538	D1
0.0	-0.0015320974634960294	0.0013788876822218299	-0.0102650532498955727	-0.0162402335554361343	-0.0265052858740091324	-0.0133292479440569878	-0.0073540676385164261	-0.0294162705540657043	-0.0500995852053165436	-0.0456565022468566895	-0.0545426681637763977	-0.0736938863992691040	-0.0884020254015922546	-0.0957560911774635315	-0.1119963228702545166	-0.1193503886461257935	-0.1222613751888275146	-0.1222613751888275146	-0.10893213003873825073	L1
0.0	-0.0215859692543745041	-0.0230849944055080414	-0.0202368460595607758	-0.0316294394433498383	-0.0374756418168544769	-0.0475191138684749603	-0.0346274934709072113	-0.0287812929600477219	-0.0503672622144222260	-0.0706041082739830017	-0.0662569329142570496	-0.0749512836337089539	-0.0936890989542007446	-0.1080797463655471802	-0.1152750700712203979	-0.1311647444963455200	-0.1383600682020187378	-0.1412082165479660034	-0.14120821654796600342	L2
0.0	-0.0071439202874898911	-0.0285756811499595642	-0.0300639979541301727	-0.0272361952811479568	-0.0385474041104316711	-0.0443518385291099548	-0.0543235614895820618	-0.0415240377187728882	-0.0357195995748043060	-0.0571513622999191284	-0.0772436410188674927	-0.0729275196790695190	-0.0815597549080848694	-0.1001637130975723267	-0.1144515573978424072	-0.1215954720973968506	-0.1373716294765472412	-0.1445155590772628784	-0.14734335243701934814	L1
0.0	0.0087074013426899910	0.0015012760413810611	-0.0201171003282070160	-0.0216183755546808243	-0.0187659505754709244	-0.0301756486296653748	-0.0360306277871131897	-0.0460891760885715485	-0.0331782028079032898	-0.0273232255131006241	-0.0489416010677814484	-0.0692088305950164795	-0.0648551285266876221	-0.0735625252127647400	-0.0923284813761711121	-0.1067407280206680298	-0.1139468550682067871	-0.1298603862524032593	-0.13706651329994201660	D1
0.0	0.0160158630460500717	0.0248627215623855591	0.0175411831587553024	-0.0044234287925064564	-0.0059487493708729744	-0.0030506406910717487	-0.0146430749446153641	-0.0205918233841657639	-0.0308114700019359589	-0.0176937151700258255	-0.0117449667304754257	-0.0337095782160758972	-0.0543014034628868103	-0.0498779751360416412	-0.0587248317897319794	-0.0777913331985473633	-0.0924344137310981750	-0.0997559502720832825	-0.11592434346675872803	D1
0.0	0.0180124230682849884	0.0343167707324028015	0.0433229804039001465	0.0358695648610591888	0.0135093163698911667	0.0119565213099122047	0.0149068320170044899	0.0031055901199579239	-0.0029503104742616415	-0.0133540369570255280	0.0000000000000000000	0.0060559008270502090	-0.0163043476641178131	-0.0372670814394950867	-0.0327639766037464142	-0.0417701862752437592	-0.0611801259219646454	-0.0760869532823562622	-0.08354037255048751831	D1
0.0	-0.0290969386696815491	-0.0116086238995194435	0.0042213178239762783	0.0129654752090573311	0.0057289311662316322	-0.0159807018935680389	-0.0174883157014846802	-0.0146238505840301514	-0.0260817129164934158	-0.0319614037871360779	-0.0420624166727066040	-0.0290969386696815491	-0.0232172477990388870	-0.0449268817901611328	-0.0652796626091003418	-0.0609075836837291718	-0.0696517378091812134	-0.0884969085454940796	-0.10296999663114547729	L2
0.0	0.0267801862210035324	-0.0030959751456975937	0.0148606812581419945	0.0311145503073930740	0.0400928780436515808	0.0326625369489192963	0.0103715173900127411	0.0088235298171639442	0.0117647061124444008	0.0000000000000000000	-0.0060371519066393375	-0.0164086688309907913	-0.0030959751456975937	0.0029411765281111002	-0.0193498451262712479	-0.0402476787567138672	-0.0357585139572620392	-0.0447368435561656952	-0.06408669054508209229	D2
0.0	-0.0131377940997481346	0.0132905589416623116	-0.0161930955946445465	0.0015276505146175623	0.0175679810345172882	0.0264283530414104462	0.0190956313163042068	-0.0029025359544903040	-0.0044301864691078663	-0.0015276505146175623	-0.0131377940997481346	-0.0190956313163042068	-0.0293308887630701065	-0.0161930955946445465	-0.0102352583780884743	-0.0322334244847297668	-0.0528567060828208923	-0.0484265200793743134	-0.05728689208626747131	L1
0.0	0.0133126936852931976	0.0000000000000000000	0.0267801862210035324	-0.0030959751456975937	0.0148606812581419945	0.0311145503073930740	0.0400928780436515808	0.0326625369489192963	0.0103715173900127411	0.0088235298171639442	0.0117647061124444008	0.0000000000000000000	-0.0060371519066393375	-0.0164086688309907913	-0.0030959751456975937	0.0029411765281111002	-0.0193498451262712479	-0.0402476787567138672	-0.03575851395726203918	D1
0.0	0.0031055901199579239	0.0164596270769834518	0.0031055901199579239	0.0299689434468746185	0.0000000000000000000	0.0180124230682849884	0.0343167707324028015	0.0433229804039001465	0.0358695648610591888	0.0135093163698911667	0.0119565213099122047	0.0149068320170044899	0.0031055901199579239	-0.0029503104742616415	-0.0133540369570255280	0.0000000000000000000	0.0060559008270502090	-0.0163043476641178131	-0.03726708143949508667	D1
0.0	-0.0073982737958431244	-0.0043156598694622517	0.0089395809918642044	-0.0043156598694622517	0.0223489515483379364	-0.0073982737958431244	0.0104808881878852844	0.0266646109521389008	0.0356041938066482544	0.0282059181481599808	0.0060110972262918949	0.0044697904959321022	0.0073982737958431244	-0.0043156598694622517	-0.0103267570957541466	-0.0206535141915082932	-0.0073982737958431244	-0.0013871763367205858	-0.02358199842274188995	L1
0.0	-0.0147304479032754898	-0.0220197420567274094	-0.0189825352281332016	-0.0059225512668490410	-0.0189825352281332016	0.0072892936877906322	-0.0220197420567274094	-0.0044039483182132244	0.0115413814783096313	0.0203492790460586548	0.0130599848926067352	-0.0088078966364264488	-0.0103265000507235527	-0.0074411542154848576	-0.0189825352281332016	-0.0249050874263048172	-0.0350797250866889954	-0.0220197420567274094	-0.01609718985855579376	L1
0.0	-0.0128916203975677490	-0.0274321697652339935	-0.0346274934709072113	-0.0316294394433498383	-0.0187378209084272385	-0.0316294394433498383	-0.0056962976232171059	-0.0346274934709072113	-0.0172387938946485519	-0.0014990256167948246	0.0071953232400119305	0.0000000000000000000	-0.0215859692543745041	-0.0230849944055080414	-0.0202368460595607758	-0.0316294394433498383	-0.0374756418168544769	-0.0475191138684749603	-0.03462749347090721130	L1
0.0	0.0206548348069190979	0.0074969399720430374	-0.0073439413681626320	-0.0146878827363252640	-0.0116279069334268570	0.0015299877850338817	-0.0116279069334268570	0.0148408813402056694	-0.0146878827363252640	0.0030599755700677633	0.0191248469054698944	0.0279987752437591553	0.0206548348069190979	-0.0013769889483228326	-0.0029069767333567142	0.0000000000000000000	-0.0116279069334268570	-0.0175948590040206909	-0.02784577757120132446	D2
0.0	0.0225281603634357452	0.0436483100056648254	0.0301939919590950012	0.0150187732651829720	0.0075093866325914860	0.0106382975354790688	0.0240926165133714676	0.0106382975354790688	0.0377033799886703491	0.0075093866325914860	0.0256570708006620407	0.0420838557183742523	0.0511576980352401733	0.0436483100056648254	0.0211201496422290802	0.0195556953549385071	0.0225281603634357452	0.0106382975354790688	0.00453692115843296051	D2
0.0	-0.0015620118938386440	0.0209309589117765427	0.0420181192457675934	0.0285848174244165421	0.0134333018213510513	0.0059356451965868473	0.0090596685186028481	0.0224929712712764740	0.0090596685186028481	0.0360824726521968842	0.0059356451965868473	0.0240549836307764053	0.0404561087489128113	0.0495157763361930847	0.0420181192457675934	0.0195251479744911194	0.0179631356149911880	0.0209309589117765427	0.00905966851860284805	L1
0.0	0.0262904781848192215	0.0246874000877141953	0.0477717220783233643	0.0694132745265960693	0.0556268021464347839	0.0400769487023353577	0.0323821753263473511	0.0355883277952671051	0.0493748001754283905	0.0355883277952671051	0.0633215755224227905	0.0323821753263473511	0.0509778782725334167	0.0678101927042007446	0.0771080479025840759	0.0694132745265960693	0.0463289506733417511	0.0447258725762367249	0.04777172207832336426	D2
0.0	0.0268312748521566391	0.0538271591067314148	0.0521810688078403473	0.0758847743272781372	0.0981069952249526978	0.0839506164193153381	0.0679835379123687744	0.0600823052227497101	0.0633744820952415466	0.0775308609008789062	0.0633744820952415466	0.0918518528342247009	0.0600823052227497101	0.0791769549250602722	0.0964609086513519287	0.1060082316398620605	0.0981069952249526978	0.0744032934308052063	0.07275719940662384033	D2
0.0	0.0128376120701432228	0.0400133393704891205	0.0673557817935943604	0.0656885653734207153	0.0896965637803077698	0.1122040674090385437	0.0978659540414810181	0.0816938951611518860	0.0736912339925765991	0.0770256742835044861	0.0913637876510620117	0.0770256742835044861	0.1058686226606369019	0.0736912339925765991	0.0930310115218162537	0.1105368435382843018	0.1202067360281944275	0.1122040674090385437	0.08819606900215148926	D1
0.0	-0.0204148292541503906	-0.0078392941504716873	0.0187816433608531952	0.0455658994615077972	0.0439327135682106018	0.0674505978822708130	0.0894986093044281006	0.0754532068967819214	0.0596113018691539764	0.0517720058560371399	0.0550383813679218292	0.0690837800502777100	0.0550383813679218292	0.0832925066351890564	0.0517720058560371399	0.0707169696688652039	0.0878654271364212036	0.0973379090428352356	0.08949860930442810059	L2
0.0	0.0191411450505256653	-0.0016644473653286695	0.0111517971381545067	0.0382822901010513306	0.0655792281031608582	0.0639147832989692688	0.0878828242421150208	0.1103528663516044617	0.0960386171936988831	0.0798934772610664368	0.0719041302800178528	0.0752330198884010315	0.0895472690463066101	0.0752330198884010315	0.1040279641747474670	0.0719041302800178528	0.0912117213010787964	0.1086884140968322754	0.11834221333265304565	D1
0.0	0.0000000000000000000	0.0191411450505256653	-0.0016644473653286695	0.0111517971381545067	0.0382822901010513306	0.0655792281031608582	0.0639147832989692688	0.0878828242421150208	0.1103528663516044617	0.0960386171936988831	0.0798934772610664368	0.0719041302800178528	0.0752330198884010315	0.0895472690463066101	0.0752330198884010315	0.1040279641747474670	0.0719041302800178528	0.0912117213010787964	0.10868841409683227539	D1
0.0	0.0280629713088274002	0.0280629713088274002	0.0477412715554237366	0.0263518132269382477	0.0395277217030525208	0.0674195736646652222	0.0954825431108474731	0.0937713906168937683	0.1184120476245880127	0.1415126621723175049	0.1267967075109481812	0.1101984977722167969	0.1019849404692649841	0.1054072529077529907	0.1201232001185417175	0.1054072529077529907	0.1350102722644805908	0.1019849404692649841	0.12183436006307601929	D2
0.0	-0.0049378513358533382	0.0229865480214357376	0.0229865480214357376	0.0425676815211772919	0.0212838407605886459	0.0343946889042854309	0.0621488168835639954	0.0900732129812240601	0.0883705094456672668	0.1128894910216331482	0.1358760446310043335	0.1212327629327774048	0.1047165021300315857	0.0965435057878494263	0.0999489203095436096	0.1145922020077705383	0.0999489203095436096	0.1294057518243789673	0.09654350578784942627	L1
0.0	0.0015347885200753808	-0.0034106411039829254	0.0245566163212060928	0.0245566163212060928	0.0441678017377853394	0.0228512957692146301	0.0359822660684585571	0.0637789890170097351	0.0917462483048439026	0.0900409296154975891	0.1145975440740585327	0.1376193761825561523	0.1229536160826683044	0.1064120084047317505	0.0982264652848243713	0.1016371101140975952	0.1163028627634048462	0.1016371101140975952	0.13113915920257568359	D1
0.0	0.0201809331774711609	0.0217466950416564941	0.0167014617472887039	0.0452331230044364929	0.0452331230044364929	0.0652400851249694824	0.0434933900833129883	0.0568893514573574066	0.0852470397949218750	0.1137787029147148132	0.1120389699935913086	0.1370911598205566406	0.1605775952339172363	0.1456158608198165894	0.1287404298782348633	0.1203896999359130859	0.1238691732287406921	0.1388309001922607422	0.12386917322874069214	D2
0.0	0.0050708167254924774	0.0253540836274623871	0.0269277840852737427	0.0218569673597812653	0.0505333095788955688	0.0505333095788955688	0.0706417188048362732	0.0487847514450550079	0.0622486434876918793	0.0907501280307769775	0.1194264739751815796	0.1176779121160507202	0.1428571492433547974	0.1664626747369766235	0.1514250785112380981	0.1344640702009201050	0.1260709911584854126	0.1295680999755859375	0.14460569620132446289	D1
0.0	-0.0117504755035042763	-0.0067392429336905479	0.0133056854829192162	0.0148608954623341560	0.0098496628925204277	0.0381890460848808289	0.0381890460848808289	0.0580611713230609894	0.0364610329270362854	0.0497667193412780762	0.0779332965612411499	0.1062726825475692749	0.1045446693897247314	0.1294280290603637695	0.1527561843395233154	0.1378952860832214355	0.1211335733532905579	0.1128391250967979431	0.11629514396190643311	L1
0.0	-0.0015527950599789619	-0.0132850240916013718	-0.0082815736532211304	0.0117322290316224098	0.0132850240916013718	0.0082815736532211304	0.0365769490599632263	0.0365769490599632263	0.0564182177186012268	0.0348516218364238739	0.0481366477906703949	0.0762594863772392273	0.1045548617839813232	0.1028295382857322693	0.1276742517948150635	0.1509661823511123657	0.1361283659934997559	0.1193926855921745300	0.11111111193895339966	L1
0.0	-0.0179600138217210770	-0.0194849204272031784	-0.0310064386576414108	-0.0260928496718406677	-0.0064384955912828445	-0.0049135885201394558	-0.0098271770402789116	0.0179600138217210770	0.0179600138217210770	0.0374449342489242554	0.0162656735628843307	0.0293120983988046646	0.0569298528134822845	0.0847170427441596985	0.0830227062106132507	0.1074212118983268738	0.1302948147058486938	0.1157234832644462585	0.09928837418556213379	L1
0.0	-0.0176431424915790558	-0.0352862849831581116	-0.0367842875421047211	-0.0481025315821170807	-0.0432756319642066956	-0.0239680428057909012	-0.0224700402468442917	-0.0272969380021095276	0.0000000000000000000	0.0000000000000000000	0.0191411450505256653	-0.0016644473653286695	0.0111517971381545067	0.0382822901010513306	0.0655792281031608582	0.0639147832989692688	0.0878828242421150208	0.1103528663516044617	0.09603861719369888306	L1
0.0	0.0347915962338447571	0.0165346190333366394	-0.0017223561881110072	-0.0032724768389016390	-0.0149844987317919731	-0.0099896658211946487	0.0099896658211946487	0.0115397861227393150	0.0065449536778032780	0.0347915962338447571	0.0347915962338447571	0.0545986928045749664	0.0330692380666732788	0.0463313795626163483	0.0744057893753051758	0.1026524305343627930	0.1009300723671913147	0.1257320046424865723	0.14898380637168884277	D2
0.0	-0.0065023954957723618	0.0280629713088274002	0.0099247088655829430	-0.0082135526463389397	-0.0097535932436585426	-0.0213894601911306381	-0.0164271052926778793	0.0034223133698105812	0.0049623544327914715	0.0000000000000000000	0.0280629713088274002	0.0280629713088274002	0.0477412715554237366	0.0263518132269382477	0.0395277217030525208	0.0674195736646652222	0.0954825431108474731	0.0937713906168937683	0.11841204762458801270	L1
0.0	0.0115977153182029724	0.0050199064426124096	0.0399861522018909454	0.0216375272721052170	0.0032889042049646378	0.0017310022376477718	-0.0100398128852248192	-0.0050199064426124096	0.0150597197934985161	0.0166176222264766693	0.0115977153182029724	0.0399861522018909454	0.0399861522018909454	0.0598926767706871033	0.0382551513612270355	0.0515838675200939178	0.0797992050647735596	0.1081876382231712341	0.10645663738250732422	D1
0.0	0.0751907676458358765	0.0876605212688446045	0.0805881246924400330	0.1181835085153579712	0.0984552428126335144	0.0787269696593284607	0.0770519226789474487	0.0643960535526275635	0.0697934105992317200	0.0913828387856483459	0.0930578783154487610	0.0876605212688446045	0.1181835085153579712	0.1181835085153579712	0.1395868211984634399	0.1163223534822463989	0.1306532621383666992	0.1609901338815689087	0.19151312112808227539	D2
0.0	-0.0444602519273757935	0.0273875147104263306	0.0393028631806373596	0.0325449034571647644	0.0684687867760658264	0.0496176406741142273	0.0307664945721626282	0.0291659254580736160	0.0170727372169494629	0.0222301259636878967	0.0428596846759319305	0.0444602519273757935	0.0393028631806373596	0.0684687867760658264	0.0684687867760658264	0.0889205038547515869	0.0666903778910636902	0.0803841352462768555	0.10937222093343734741	L2
0.0	0.0173692777752876282	-0.0278632175177335739	0.0452324934303760529	0.0573548041284084320	0.0504794642329216003	0.0870273187756538391	0.0678487420082092285	0.0486701652407646179	0.0470417961478233337	0.0347385555505752563	0.0399855263531208038	0.0609734021127223969	0.0626017749309539795	0.0573548041284084320	0.0870273187756538391	0.0870273187756538391	0.1078342646360397339	0.0852180197834968567	0.09914962947368621826	D1
0.0	0.0231395773589611053	0.0409107729792594910	-0.0053683822043240070	0.0694187358021736145	0.0818215459585189819	0.0747871175408363342	0.1121806725859642029	0.0925583094358444214	0.0729359462857246399	0.0712698996067047119	0.0586819685995578766	0.0640503540635108948	0.0855238810181617737	0.0871899276971817017	0.0818215459585189819	0.1121806725859642029	0.1121806725859642029	0.1334690898656845093	0.11032950878143310547	D2
0.0	-0.0327663384377956390	-0.0103849601000547409	0.0068039391189813614	-0.0379588194191455841	0.0343777984380722046	0.0463742166757583618	0.0395702756941318512	0.0757385864853858948	0.0567591749131679535	0.0377797670662403107	0.0361683070659637451	0.0239928383380174637	0.0291853174567222595	0.0499552376568317413	0.0515666976571083069	0.0463742166757583618	0.0757385864853858948	0.0757385864853858948	0.09632945060729980469	L2
0.0	0.0228937733918428421	-0.0106227109208703041	0.0122710624709725380	0.0298534799367189407	-0.0159340668469667435	0.0580586083233356476	0.0703296735882759094	0.0633699670433998108	0.1003663018345832825	0.0809523835778236389	0.0615384615957736969	0.0598901100456714630	0.0474358983337879181	0.0527472533285617828	0.0739926770329475403	0.0756410285830497742	0.0703296735882759094	0.1003663018345832825	0.10036630183458328247	D2
0.0	-0.0437828376889228821	-0.0218914188444614410	-0.0539404563605785370	-0.0320490375161170959	-0.0152364270761609077	-0.0590192638337612152	0.0117338001728057861	0.0234676003456115723	0.0168126095086336136	0.0521891415119171143	0.0336252190172672272	0.0150612955912947655	0.0134851140901446342	0.0015761820832267404	0.0066549913026392460	0.0269702281802892685	0.0285464096814393997	0.0234676003456115723	0.05218914151191711426	L2
0.0	0.0000000000000000000	-0.0437828376889228821	-0.0218914188444614410	-0.0539404563605785370	-0.0320490375161170959	-0.0152364270761609077	-0.0590192638337612152	0.0117338001728057861	0.0234676003456115723	0.0168126095086336136	0.0521891415119171143	0.0336252190172672272	0.0150612955912947655	0.0134851140901446342	0.0015761820832267404	0.0066549913026392460	0.0269702281802892685	0.0285464096814393997	0.02346760034561157227	D1
0.0	0.0542836040258407593	0.0542836040258407593	0.0081240767613053322	0.0312038399279117584	-0.0025849335361272097	0.0204948298633098602	0.0382200889289379120	-0.0079394383355975151	0.0666543543338775635	0.0790251120924949646	0.0720088630914688110	0.1093057617545127869	0.0897341221570968628	0.0701624825596809387	0.0685007348656654358	0.0559453479945659637	0.0612998530268669128	0.0827178731560707092	0.08437961339950561523	D2
0.0	-0.0107762552797794342	0.0429223738610744476	0.0429223738610744476	-0.0027397261001169682	0.0200913250446319580	-0.0133333336561918259	0.0094977170228958130	0.0270319636911153793	-0.0186301376670598984	0.0551598183810710907	0.0673972591757774353	0.0604566223919391632	0.0973515957593917847	0.0779908671975135803	0.0586301386356353760	0.0569863021373748779	0.0445662103593349457	0.0498630143702030182	0.07105022668838500977	L1
0.0	-0.0416593737900257111	-0.0519866980612277985	-0.0005251181428320706	-0.0005251181428320706	-0.0442849658429622650	-0.0224050413817167282	-0.0544372498989105225	-0.0325573235750198364	-0.0157535448670387268	-0.0595133900642395020	0.0112025206908583641	0.0229301601648330688	0.0162786617875099182	0.0516366176307201385	0.0330824442207813263	0.0145282689481973648	0.0129529144614934921	0.0010502362856641412	0.00612637866288423538	L2
0.0	0.0194503925740718842	-0.0230192728340625763	-0.0335474647581577301	0.0189150609076023102	0.0189150609076023102	-0.0256959311664104462	-0.0033904353622347116	-0.0360456816852092743	-0.0137401856482028961	0.0033904353622347116	-0.0412205569446086884	0.0308708064258098602	0.0428265519440174103	0.0360456816852092743	0.0720913633704185486	0.0531763024628162384	0.0342612415552139282	0.0326552465558052063	0.02052105590701103210	D1
0.0	-0.0069112172350287437	0.0124047491699457169	-0.0297713987529277802	-0.0402268283069133759	0.0118731167167425156	0.0118731167167425156	-0.0324295572936534882	-0.0102782212197780609	-0.0427077785134315491	-0.0205564424395561218	-0.0035442141816020012	-0.0478468909859657288	0.0237462334334850311	0.0356193520128726959	0.0288853440433740616	0.0646819099783897400	0.0458975732326507568	0.0271132383495569229	0.02551834098994731903	L1
0.0	-0.0070385360158979893	-0.0139011088758707047	0.0052789021283388138	-0.0366003885865211487	-0.0469822287559509277	0.0047510117292404175	0.0047510117292404175	-0.0392398387193679810	-0.0172444134950637817	-0.0494457148015499115	-0.0274502895772457123	-0.0105578042566776276	-0.0545486547052860260	0.0165405590087175369	0.0283301081508398056	0.0216434989124536514	0.0571881048381328583	0.0385359860956668854	0.01988386362791061401	L1
0.0	0.0232265032827854156	0.0160244870930910110	0.0090025207027792931	0.0286280158907175064	-0.0142239825800061226	-0.0248469579964876175	0.0280878636986017227	0.0280878636986017227	-0.0169247388839721680	0.0055815628729760647	-0.0273676626384258270	-0.0048613613471388817	0.0124234789982438087	-0.0325891263782978058	0.0401512421667575836	0.0522146187722682953	0.0453727059066295624	0.0817428901791572571	0.06265754252672195435	D2
0.0	-0.0106875663623213768	0.0122907022014260292	0.0051656574942171574	-0.0017812611768022180	0.0176344849169254303	-0.0247595291584730148	-0.0352689698338508606	0.0171001069247722626	0.0171001069247722626	-0.0274314209818840027	-0.0051656574942171574	-0.0377627350389957428	-0.0154969720169901848	0.0016031350241973996	-0.0429283939301967621	0.0290345568209886551	0.0409690067172050476	0.0342002138495445251	0.07018169015645980835	L1
0.0	-0.0290556903928518295	-0.0394327230751514435	-0.0171221029013395309	-0.0240401253104209900	-0.0307851955294609070	-0.0119335865601897240	-0.0530958138406276703	-0.0632998943328857422	-0.0124524384737014771	-0.0124524384737014771	-0.0556900724768638611	-0.0340712554752826691	-0.0657212063670158386	-0.0441023856401443481	-0.0274991355836391449	-0.0707367658615112305	-0.0008647526847198606	0.0107229333370923996	0.00415081297978758812	L2
0.0	-0.0017265193164348602	-0.0307320449501276016	-0.0410911589860916138	-0.0188190601766109467	-0.0257251374423503876	-0.0324585624039173126	-0.0136395031586289406	-0.0547306612133979797	-0.0649171248078346252	-0.0141574582085013390	-0.0141574582085013390	-0.0573204420506954193	-0.0357389487326145172	-0.0673342570662498474	-0.0457527637481689453	-0.0291781760752201080	-0.0723411589860916138	-0.0025897789746522903	0.00897790025919675827	L1
0.0	-0.0051528685726225376	-0.0068704914301633835	-0.0357265546917915344	-0.0460322909057140350	-0.0238749571144580841	-0.0307454485446214676	-0.0374441780149936676	-0.0187220890074968338	-0.0596015118062496185	-0.0697354897856712341	-0.0192373748868703842	-0.0192373748868703842	-0.0621779449284076691	-0.0407076589763164520	-0.0721401572227478027	-0.0506698712706565857	-0.0341806933283805847	-0.0771212652325630188	-0.00772930262610316277	L1
0.0	0.0190792921930551529	0.0138281108811497688	0.0120777171105146408	-0.0173288993537425995	-0.0278312619775533676	-0.0052511813119053841	-0.0122527573257684708	-0.0190792921930551529	0.0000000000000000000	-0.0416593737900257111	-0.0519866980612277985	-0.0005251181428320706	-0.0005251181428320706	-0.0442849658429622650	-0.0224050413817167282	-0.0544372498989105225	-0.0325573235750198364	-0.0157535448670387268	-0.05951339006423950195	D1
0.0	0.0106138335540890694	0.0298956297338008881	0.0245887134224176407	0.0228197425603866577	-0.0068989917635917664	-0.0175128243863582611	0.0053069167770445347	-0.0017689722590148449	-0.0086679635569453239	0.0106138335540890694	-0.0314877070486545563	-0.0419246405363082886	0.0100831417366862297	0.0100831417366862297	-0.0341411642730236053	-0.0120290108025074005	-0.0444012023508548737	-0.0222890507429838181	-0.00530691677704453468	D1
0.0	0.0033723819069564342	0.0140220094472169876	0.0333688333630561829	0.0280440188944339752	0.0262690801173448563	-0.0035498756915330887	-0.0141995027661323547	0.0086971959099173546	0.0015974440611898899	-0.0053248135372996330	0.0140220094472169876	-0.0282215122133493423	-0.0386936441063880920	0.0134895276278257370	0.0134895276278257370	-0.0308839194476604462	-0.0086971959099173546	-0.0411785580217838287	-0.01899183541536331177	D1
0.0	0.0000000000000000000	0.0033723819069564342	0.0140220094472169876	0.0333688333630561829	0.0280440188944339752	0.0262690801173448563	-0.0035498756915330887	-0.0141995027661323547	0.0086971959099173546	0.0015974440611898899	-0.0053248135372996330	0.0140220094472169876	-0.0282215122133493423	-0.0386936441063880920	0.0134895276278257370	0.0134895276278257370	-0.0308839194476604462	-0.0086971959099173546	-0.04117855802178382874	D1
0.0	0.0089541543275117874	0.0089541543275117874	0.0123567339032888412	0.0231017190963029861	0.0426217764616012573	0.0372492820024490356	0.0354584529995918274	0.0053724930621683598	-0.0053724930621683598	0.0177292264997959137	0.0105659021064639091	0.0035816619638353586	0.0231017190963029861	-0.0195200573652982712	-0.0300859604030847549	0.0225644707679748535	0.0225644707679748535	-0.0222063045948743820	0.00017908310110215098	D1
0.0	-0.0122059080749750137	-0.0033610472455620766	-0.0033610472455620766	0.0000000000000000000	0.0106138335540890694	0.0298956297338008881	0.0245887134224176407	0.0228197425603866577	-0.0068989917635917664	-0.0175128243863582611	0.0053069167770445347	-0.0017689722590148449	-0.0086679635569453239	0.0106138335540890694	-0.0314877070486545563	-0.0419246405363082886	0.0100831417366862297	0.0100831417366862297	-0.03414116427302360535	L1
0.0	0.0141729461029171944	0.0017940438119694591	0.0107642626389861107	0.0107642626389861107	0.0141729461029171944	0.0249372087419033051	0.0444922856986522675	0.0391101539134979248	0.0373161099851131439	0.0071761752478778362	-0.0035880876239389181	0.0195550769567489624	0.0123789021745324135	0.0053821313194930553	0.0249372087419033051	-0.0177610330283641815	-0.0283458922058343887	0.0243989955633878708	0.02439899556338787079	D1
0.0	0.0218148492276668549	0.0362969748675823212	0.0236480291932821274	0.0328139327466487885	0.0328139327466487885	0.0362969748675823212	0.0472960583865642548	0.0672777295112609863	0.0617781840264797211	0.0599450059235095978	0.0291475709527730942	0.0181484874337911606	0.0417965166270732880	0.0344637930393218994	0.0273143909871578217	0.0472960583865642548	0.0036663610953837633	-0.0071494043804705143	0.04674610495567321777	D2
0.0	0.0240285340696573257	0.0463675633072853088	0.0611976720392704010	0.0482447892427444458	0.0576309375464916229	0.0576309375464916229	0.0611976720392704010	0.0724610462784767151	0.0929228439927101135	0.0872911587357521057	0.0854139253497123718	0.0538764782249927521	0.0426131039857864380	0.0668293610215187073	0.0593204423785209656	0.0519992485642433167	0.0724610462784767151	0.0277829915285110474	0.01670734025537967682	D2
0.0	-0.0054144882597029209	0.0184839423745870590	0.0407020151615142822	0.0554518289864063263	0.0425690822303295135	0.0519044063985347748	0.0519044063985347748	0.0554518289864063263	0.0666542202234268188	0.0870052278041839600	0.0814040303230285645	0.0795369669795036316	0.0481702759861946106	0.0369678847491741180	0.0610530264675617218	0.0535847656428813934	0.0463032126426696777	0.0666542202234268188	0.02221807278692722321	L1
0.0	0.0054439646191895008	0.0000000000000000000	0.0240285340696573257	0.0463675633072853088	0.0611976720392704010	0.0482447892427444458	0.0576309375464916229	0.0576309375464916229	0.0611976720392704010	0.0724610462784767151	0.0929228439927101135	0.0872911587357521057	0.0854139253497123718	0.0538764782249927521	0.0426131039857864380	0.0668293610215187073	0.0593204423785209656	0.0519992485642433167	0.07246104627847671509	D1
